WinningTeam,Locations,LosingTeam,WinnerScore,LoserScore,RatePer,Tournament
OlivetNazarene,,JohnCarroll,14,6,11,Boogie Nights
OlivetNazarene,,Akron,13,10,11,Boogie Nights
OlivetNazarene,,NotreDameB,13,6,12,Chicago Invite 2012
OlivetNazarene,,Xavier,13,8,12,Chicago Invite 2012
OlivetNazarene,,MichiganStateB,13,5,12,Chicago Invite 2012
OlivetNazarene,,WisconsinWhitewater,13,8,12,Chicago Invite 2012
OlivetNazarene,,IowaB,13,6,12,Chicago Invite 2012
OlivetNazarene,,WrightState,12,10,12,Chicago Invite 2012
OlivetNazarene,,Valparaiso,11,3,13,Chicago Invite 2012
OlivetNazarene,,WheatonIllinois,9,8,14,2012 USAU Illinois D-3 College Open CC
OlivetNazarene,,Bradley,11,5,14,2012 USAU Illinois D-3 College Open CC
OlivetNazarene,,NorthPark,9,8,14,2012 USAU Illinois D-3 College Open CC
OlivetNazarene,,Knox,11,4,14,2012 USAU Illinois D-3 College Open CC
OlivetNazarene,,Valparaiso,11,3,14,2012 USAU Illinois D-3 College Open CC
OlivetNazarene,,RoseHulman,8,7,14,2012 USAU Illinois D-3 College Open CC
OlivetNazarene,,RoseHulman,13,9,16,2012 USAU Great Lakes D-3 College Open Regionals
OlivetNazarene,,Knox,15,0,16,2012 USAU Great Lakes D-3 College Open Regionals
OlivetNazarene,,Kalamazoo,15,10,16,2012 USAU Great Lakes D-3 College Open Regionals
OlivetNazarene,,Valparaiso,15,9,16,2012 USAU Great Lakes D-3 College Open Regionals
OlivetNazarene,,WheatonIllinois,15,8,16,2012 USAU Great Lakes D-3 College Open Regionals
Oregon,,Gonzaga,13,1,4,Trouble in Corvegas
Oregon,,LewisClark,13,5,4,Trouble in Corvegas
Oregon,,PacificLutheran,13,2,4,Trouble in Corvegas
Oregon,,OregonB,15,3,4,Trouble in Corvegas
Oregon,,WesternWashington,15,6,4,Trouble in Corvegas
Oregon,,OregonState,15,2,4,Trouble in Corvegas
Oregon,,NorthCarolina,13,7,8,Stanford Invite
Oregon,,CalPolySLO,13,7,8,Stanford Invite
Oregon,,Florida,13,8,8,Stanford Invite
Oregon,,Whitman,14,11,8,Stanford Invite
Oregon,,Wisconsin,15,13,8,Stanford Invite
Oregon,,Pittsburgh,15,13,8,Stanford Invite
Oregon,,Luther,13,7,10,Centex 2012
Oregon,,Colorado,13,10,10,Centex 2012
Oregon,,Washington,13,4,10,Centex 2012
Oregon,,California,15,7,10,Centex 2012
Oregon,,Tufts,14,13,10,Centex 2012
Oregon,,Minnesota,15,14,10,Centex 2012
Oregon,,CentralWashington,13,2,15,2012 USAU Cascadia D-1 College Open CC
Oregon,,WesternWashington,13,6,15,2012 USAU Cascadia D-1 College Open CC
Oregon,,WashingtonB,13,3,15,2012 USAU Cascadia D-1 College Open CC
Oregon,,OregonState,13,5,15,2012 USAU Cascadia D-1 College Open CC
Oregon,,Victoria,15,9,15,2012 USAU Cascadia D-1 College Open CC
Oregon,,Washington,15,11,15,2012 USAU Cascadia D-1 College Open CC
Oregon,,BritishColumbia,13,6,16,2012 USAU Northwest D-1 College Open Regionals
Oregon,,OregonB,13,4,16,2012 USAU Northwest D-1 College Open Regionals
Oregon,,OregonState,13,2,16,2012 USAU Northwest D-1 College Open Regionals
Oregon,,Victoria,13,5,16,2012 USAU Northwest D-1 College Open Regionals
Oregon,,WashingtonState,13,4,16,2012 USAU Northwest D-1 College Open Regionals
Oregon,,Whitman,15,10,16,2012 USAU Northwest D-1 College Open Regionals
Oregon,,Minnesota,15,9,20,2012 USAU D-1 College Open Championships
Oregon,,GeorgiaTech,15,7,20,2012 USAU D-1 College Open Championships
Oregon,,NorthCarolina,15,9,20,2012 USAU D-1 College Open Championships
Oregon,,Ohio,15,10,20,2012 USAU D-1 College Open Championships
Oregon,,Luther,15,10,20,2012 USAU D-1 College Open Championships
OregonB,,Willamette,13,7,4,Trouble in Corvegas
OregonB,,Gonzaga,11,6,4,Trouble in Corvegas
OregonB,,WesternWashingtonB,11,3,15,2012 USAU Cascadia D-1 College Open CC
OregonB,,CentralWashington,11,6,15,2012 USAU Cascadia D-1 College Open CC
OregonB,,WashingtonB,11,7,15,2012 USAU Cascadia D-1 College Open CC
OregonB,,Montana,W,F,16,2012 USAU Northwest D-1 College Open Regionals
OregonState,,Reed,13,5,4,Trouble in Corvegas
OregonState,,Utah,13,4,4,Trouble in Corvegas
OregonState,,Gonzaga,15,9,4,Trouble in Corvegas
OregonState,,Victoria,15,11,4,Trouble in Corvegas
OregonState,,LasPositas,11,10,7,Stanford Open
OregonState,,SacramentoState,13,4,7,Stanford Open
OregonState,,PacificLutheran,13,5,7,Stanford Open
OregonState,,SimonFraser,13,3,7,Stanford Open
OregonState,,CalPolyPomona,13,11,8,Trouble in Vegas 2012
OregonState,,ArizonaStateB,13,0,8,Trouble in Vegas 2012
OregonState,,EasternMichigan,14,13,8,Trouble in Vegas 2012
OregonState,,Arkansas,W,F,8,Trouble in Vegas 2012
OregonState,,WashingtonB,13,4,15,2012 USAU Cascadia D-1 College Open CC
OregonState,,CentralWashington,13,5,15,2012 USAU Cascadia D-1 College Open CC
OregonState,,WesternWashingtonB,11,2,15,2012 USAU Cascadia D-1 College Open CC
OregonState,,OregonB,11,10,15,2012 USAU Cascadia D-1 College Open CC
OregonState,,OregonB,13,8,16,2012 USAU Northwest D-1 College Open Regionals
OregonState,,Victoria,13,10,16,2012 USAU Northwest D-1 College Open Regionals
OregonState,,Utah,W,F,16,2012 USAU Northwest D-1 College Open Regionals
OregonState,,WashingtonState,15,11,16,2012 USAU Northwest D-1 College Open Regionals
PacificLutheran,,Reed,W,L,4,Trouble in Corvegas
PacificLutheran,,Utah,7,5,7,Stanford Open
PacificLutheran,,Westmont,9,5,7,Stanford Open
PacificLutheran,,NevadaReno,11,3,7,Stanford Open
PacificLutheran,,Montana,12,10,10,PLU BBQ 2012
PacificLutheran,,Idaho,13,8,10,PLU BBQ 2012
PacificLutheran,,WashingtonState,16,14,10,PLU BBQ 2012
PacificLutheran,,Gonzaga,15,10,10,PLU BBQ 2012
PacificLutheran,,LewisClark,W,F,10,PLU BBQ 2012
PacificLutheran,,PugetSoundB,11,1,15,2012 USAU Northwest D-3 College Open CC
PacificLutheran,,Willamette,W,F,15,2012 USAU Northwest D-3 College Open CC
PennState,,Cincinnati,9,6,5,Queen City Tune Up
PennState,,Virginia,7,5,5,Queen City Tune Up
PennState,,OhioState,10,7,5,Queen City Tune Up
PennState,,NorthCarolinaState,10,3,5,Queen City Tune Up
PennState,,CarnegieMellon,15,5,8,Easterns Qualifier 2012
PennState,,Tennessee,15,3,8,Easterns Qualifier 2012
PennState,,MichiganState,14,11,8,Easterns Qualifier 2012
PennState,,Virginia,13,4,11,College Easterns 2012
PennState,,SanDiegoState,11,5,11,College Easterns 2012
PennState,,WesternIllinois,11,5,12,Chicago Invite 2012
PennState,,CalStateLongBeach,11,8,12,Chicago Invite 2012
PennState,,Northwestern,13,6,12,Chicago Invite 2012
PennState,,TrumanState,13,8,12,Chicago Invite 2012
PennState,,Shippensburg,15,9,14,2012 USAU West Penn D-1 College Open CC
PennState,,WestVirginia,15,5,14,2012 USAU West Penn D-1 College Open CC
PennState,,Edinboro,15,7,14,2012 USAU West Penn D-1 College Open CC
PennState,,CarnegieMellon,15,8,14,2012 USAU West Penn D-1 College Open CC
PennState,,Pittsburgh,12,11,14,2012 USAU West Penn D-1 College Open CC
PennState,,IndianaPennsylvania,15,8,14,2012 USAU West Penn D-1 College Open CC
PennState,,Toledo,15,6,16,2012 USAU Ohio Valley D-1 College Open Regionals
PennState,,WrightState,14,11,16,2012 USAU Ohio Valley D-1 College Open Regionals
PennState,,Pennsylvania,15,13,16,2012 USAU Ohio Valley D-1 College Open Regionals
PennState,,Shippensburg,15,13,16,2012 USAU Ohio Valley D-1 College Open Regionals
PennStateB,,SUNYBinghamton,10,8,11,Steakfest '12
PennStateB,,VirginiaTechB,13,6,11,Steakfest '12
PennStateB,,TuftsC,13,7,11,Steakfest '12
PennStateB,,ShippensburgB,13,7,11,Steakfest '12
PennStateB,,CentralConnecticutStateB,15,4,12,Roll Call 2012
PennStateB,,RutgersB,15,3,12,Roll Call 2012
PennStateB,,AmericanB,15,3,12,Roll Call 2012
PennStateB,,JohnsHopkinsB,15,5,12,Roll Call 2012
PennStateB,,GeorgetownB,14,7,12,Roll Call 2012
PennStateB,,IndianaPennsylvaniaB,11,2,15,2012 USAU West Penn Dev College Open CC
PennStateB,,ShippensburgB,11,6,15,2012 USAU West Penn Dev College Open CC
PennStateB,,CarnegieMellonB,11,4,15,2012 USAU West Penn Dev College Open CC
PennStateB,,LehighB,11,7,15,2012 USAU West Penn Dev College Open CC
PennStateB,,LehighB,13,6,16,2012 USAU Ohio Valley Dev College Open Regionals
PennStateB,,ShippensburgB,11,9,16,2012 USAU Ohio Valley Dev College Open Regionals
PennStateB,,IndianaPennsylvaniaB,W,F,16,2012 USAU Ohio Valley Dev College Open Regionals
PennStateB,,CarnegieMellonB,12,7,16,2012 USAU Ohio Valley Dev College Open Regionals
Pennsylvania,,Richmond,12,8,7,Hellfish Bonanza '12
Pennsylvania,,CornellB,13,3,10,Dirty Bird Open
Pennsylvania,,Philadelphia,13,5,10,Dirty Bird Open
Pennsylvania,,SUNYBinghamton,13,5,10,Dirty Bird Open
Pennsylvania,,MarylandB,15,4,10,Dirty Bird Open
Pennsylvania,,CornellB,15,5,10,Dirty Bird Open
Pennsylvania,,Columbia,15,6,10,Dirty Bird Open
Pennsylvania,,GeorgeMason,12,11,12,Roll Call 2012
Pennsylvania,,Hofstra,15,9,12,Roll Call 2012
Pennsylvania,,Lehigh,14,8,12,Roll Call 2012
Pennsylvania,,Temple,14,8,12,Roll Call 2012
Pennsylvania,,Drexel,15,13,14,2012 USAU East Penn D-1 College Open CC
Pennsylvania,,StJosephs,15,5,14,2012 USAU East Penn D-1 College Open CC
Pennsylvania,,Villanova,15,10,14,2012 USAU East Penn D-1 College Open CC
Pennsylvania,,WestChester,15,5,14,2012 USAU East Penn D-1 College Open CC
Pennsylvania,,Temple,15,5,14,2012 USAU East Penn D-1 College Open CC
Pennsylvania,,Drexel,11,10,14,2012 USAU East Penn D-1 College Open CC
Pennsylvania,,CaseWesternReserve,15,13,16,2012 USAU Ohio Valley D-1 College Open Regionals
Pennsylvania,,Millersville,15,9,16,2012 USAU Ohio Valley D-1 College Open Regionals
Pennsylvania,,WrightState,15,11,16,2012 USAU Ohio Valley D-1 College Open Regionals
Philadelphia,,Rider,13,9,8,PhilaU's Hucktastic Invitational
Philadelphia,,RutgersB,13,1,8,PhilaU's Hucktastic Invitational
Philadelphia,,JohnsHopkinsB,13,2,9,Atlantic City Invite II
Philadelphia,,ShippensburgB,15,14,9,Atlantic City Invite II
Philadelphia,,Goucher,W,F,11,17th Annual Layout Pigout
Pittsburgh,,Ohio,11,9,2,Michigan Indoor
Pittsburgh,,Michigan,13,9,2,Michigan Indoor
Pittsburgh,,MichiganState,12,9,2,Michigan Indoor
Pittsburgh,,OhioState,11,9,2,Michigan Indoor
Pittsburgh,,Michigan,15,12,2,Michigan Indoor
Pittsburgh,,Ohio,15,10,2,Michigan Indoor
Pittsburgh,,GeorgiaTech,15,10,4,Warm Up: A Florida Affair (Hosted by USF)
Pittsburgh,,Florida,15,9,4,Warm Up: A Florida Affair (Hosted by USF)
Pittsburgh,,Wisconsin,15,12,4,Warm Up: A Florida Affair (Hosted by USF)
Pittsburgh,,CentralFlorida,16,14,4,Warm Up: A Florida Affair (Hosted by USF)
Pittsburgh,,Georgia,15,9,4,Warm Up: A Florida Affair (Hosted by USF)
Pittsburgh,,SouthFlorida,15,5,4,Warm Up: A Florida Affair (Hosted by USF)
Pittsburgh,,Georgia,15,10,4,Warm Up: A Florida Affair (Hosted by USF)
Pittsburgh,,CentralFlorida,15,11,4,Warm Up: A Florida Affair (Hosted by USF)
Pittsburgh,,Stanford,13,11,8,Stanford Invite
Pittsburgh,,Minnesota,14,12,8,Stanford Invite
Pittsburgh,,Colorado,14,12,8,Stanford Invite
Pittsburgh,,CarletonCollege,14,13,8,Stanford Invite
Pittsburgh,,Florida,13,10,11,College Easterns 2012
Pittsburgh,,CaliforniaSanDiego,15,3,11,College Easterns 2012
Pittsburgh,,Illinois,15,10,11,College Easterns 2012
Pittsburgh,,NorthCarolina,15,6,11,College Easterns 2012
Pittsburgh,,Stanford,15,6,11,College Easterns 2012
Pittsburgh,,CentralFlorida,15,12,11,College Easterns 2012
Pittsburgh,,WestVirginia,15,3,14,2012 USAU West Penn D-1 College Open CC
Pittsburgh,,CarnegieMellon,15,9,14,2012 USAU West Penn D-1 College Open CC
Pittsburgh,,Shippensburg,15,6,14,2012 USAU West Penn D-1 College Open CC
Pittsburgh,,IndianaPennsylvania,15,7,14,2012 USAU West Penn D-1 College Open CC
Pittsburgh,,Edinboro,15,7,14,2012 USAU West Penn D-1 College Open CC
Pittsburgh,,PennState,15,8,14,2012 USAU West Penn D-1 College Open CC
Pittsburgh,,Millersville,15,7,16,2012 USAU Ohio Valley D-1 College Open Regionals
Pittsburgh,,IndianaPennsylvania,15,2,16,2012 USAU Ohio Valley D-1 College Open Regionals
Pittsburgh,,Dayton,15,5,16,2012 USAU Ohio Valley D-1 College Open Regionals
Pittsburgh,,OhioState,15,10,16,2012 USAU Ohio Valley D-1 College Open Regionals
Pittsburgh,,Ohio,15,7,16,2012 USAU Ohio Valley D-1 College Open Regionals
Pittsburgh,,CaliforniaDavis,15,5,20,2012 USAU D-1 College Open Championships
Pittsburgh,,Luther,15,10,20,2012 USAU D-1 College Open Championships
Pittsburgh,,Texas,15,12,20,2012 USAU D-1 College Open Championships
Pittsburgh,,Minnesota,15,6,20,2012 USAU D-1 College Open Championships
Pittsburgh,,CarletonCollege,14,12,20,2012 USAU D-1 College Open Championships
Pittsburgh,,Wisconsin,15,10,20,2012 USAU D-1 College Open Championships
PittsburghB,,Stockton,13,3,9,Atlantic City Invite II
PittsburghB,,Hofstra,13,10,9,Atlantic City Invite II
PittsburghB,,HunterCollege,13,9,9,Atlantic City Invite II
PittsburghB,,WestChester,12,11,11,Steakfest '12
PittsburghB,,BrownB,9,8,11,Steakfest '12
PittsburghB,,PennStateB,13,6,11,Steakfest '12
PittsburghB,,CarnegieMellonB,11,1,15,2012 USAU West Penn Dev College Open CC
PittsburghB,,IndianaPennsylvaniaB,11,1,15,2012 USAU West Penn Dev College Open CC
PittsburghB,,LehighB,11,1,15,2012 USAU West Penn Dev College Open CC
PittsburghB,,ShippensburgB,11,1,15,2012 USAU West Penn Dev College Open CC
PittsburghB,,PennStateB,11,4,15,2012 USAU West Penn Dev College Open CC
PittsburghB,,Toledo,15,10,16,2012 USAU Ohio Valley D-1 College Open Regionals
PittsburghJohnstown,,WestVirginia,15,3,8,Nut Buster VII
PittsburghJohnstown,,IndianaPennsylvaniaB,15,1,8,Nut Buster VII
PittsburghJohnstown,,SUNYBrockport,15,8,8,Nut Buster VII
PittsburghJohnstown,,MarylandBaltimoreCounty,15,10,8,Nut Buster VII
PittsburghJohnstown,,Oberlin,10,9,11,Steakfest '12
PittsburghJohnstown,,IndianaPennsylvania,13,9,11,Steakfest '12
PittsburghJohnstown,,Bucknell,11,6,11,Steakfest '12
PittsburghJohnstown,,TuftsB,W,F,11,Steakfest '12
PittsburghJohnstown,,CollegeofNewJersey,11,6,11,Steakfest '12
PittsburghJohnstown,,Dickinson,13,10,14,2012 USAU West Penn D-3 College Open CC
PittsburghJohnstown,,Allegheny,13,4,14,2012 USAU West Penn D-3 College Open CC
PittsburghJohnstown,,Clarion,13,7,14,2012 USAU West Penn D-3 College Open CC
PittsburghJohnstown,,Gettysburg,13,11,14,2012 USAU West Penn D-3 College Open CC
Princeton,,Chicago,15,10,10,College Southerns XI (men)
Princeton,,Davidson,15,10,10,College Southerns XI (men)
Princeton,,Charleston,15,5,10,College Southerns XI (men)
Princeton,,Lawrence,13,3,10,High Tide Session III
Princeton,,MarylandBaltimoreCounty,13,2,10,High Tide Session III
Princeton,,Nebraska,11,9,10,High Tide Session III
Princeton,,WisconsinStevensPoint,13,9,10,High Tide Session III
Princeton,,MassachusettsDartmouth,13,11,11,High Tide Session III
Princeton,,Amherst,13,10,11,High Tide Session III
Princeton,,Nebraska,13,11,11,High Tide Session III
Princeton,,GeorgeMason,15,9,12,Roll Call 2012
Princeton,,Pennsylvania,14,11,12,Roll Call 2012
Princeton,,Rutgers,13,8,12,Roll Call 2012
Princeton,,Georgetown,12,9,12,Roll Call 2012
Princeton,,Maryland,11,8,12,Roll Call 2012
Princeton,,Towson,14,5,12,Roll Call 2012
Princeton,,Stockton,13,6,14,2012 USAU MetroNY D-3 College Open CC
Princeton,,StevensTech,14,12,14,2012 USAU MetroNY D-3 College Open CC
Princeton,,CollegeofNewJersey,13,3,14,2012 USAU MetroNY D-3 College Open CC
Princeton,,Ramapo,13,2,14,2012 USAU MetroNY D-3 College Open CC
Princeton,,Rider,13,2,14,2012 USAU MetroNY D-3 College Open CC
Princeton,,Stockton,W,L,14,2012 USAU MetroNY D-3 College Open CC
Princeton,,StevensTech,15,3,14,2012 USAU MetroNY D-3 College Open CC
Princeton,,Columbia,15,9,16,2012 USAU Metro East D-1 College Open Regionals
Princeton,,CornellB,15,2,16,2012 USAU Metro East D-1 College Open Regionals
Princeton,,Yale,15,10,16,2012 USAU Metro East D-1 College Open Regionals
Princeton,,NYU,9,8,16,2012 USAU Metro East D-1 College Open Regionals
Princeton,,Connecticut,10,8,16,2012 USAU Metro East D-1 College Open Regionals
PrincetonB,,ArmstrongAtlantic,15,11,10,College Southerns XI (men)
PrincetonB,,WisconsinMilwaukeeB,13,12,10,College Southerns XI (men)
PrincetonB,,WisconsinPlatteville,13,10,10,High Tide Session III
PrincetonB,,OhioStateB,13,3,10,High Tide Session III
PrincetonB,,AmherstB,13,10,10,High Tide Session III
PrincetonB,,OhioStateB,13,6,11,High Tide Session III
PrincetonB,,WisconsinPlatteville,10,6,11,High Tide Session III
PrincetonB,,HunterCollege,11,6,12,Garden State Open II
PrincetonB,,RutgersB,15,4,14,2012 USAU Metro East Dev College Open CC
PrincetonB,,SUNYBuffaloB,15,6,14,2012 USAU Metro East Dev College Open CC
PrincetonB,,RutgersB,15,6,14,2012 USAU Metro East Dev College Open CC
PugetSound,,BritishColumbia,15,13,6,Presidents' Day Classic - Open
PugetSound,,CaliforniaSanDiego,15,10,6,Presidents' Day Classic - Open
PugetSound,,SanDiegoState,11,8,7,Stanford Open
PugetSound,,Victoria,13,8,7,Stanford Open
PugetSound,,WesternWashington,W,F,7,Stanford Open
PugetSound,,WashingtonB,13,5,10,PLU BBQ 2012
PugetSound,,WashingtonState,13,7,10,PLU BBQ 2012
PugetSound,,CentralWashington,15,6,10,PLU BBQ 2012
PugetSound,,LewisClark,15,10,10,PLU BBQ 2012
PugetSound,,WesternWashington,15,13,10,PLU BBQ 2012
PugetSound,,Reed,11,7,15,2012 USAU Northwest D-3 College Open CC
PugetSound,,LewisClark,11,8,15,2012 USAU Northwest D-3 College Open CC
PugetSound,,Willamette,W,F,15,2012 USAU Northwest D-3 College Open CC
PugetSound,,PugetSoundB,11,5,15,2012 USAU Northwest D-3 College Open CC
PugetSound,,PacificLutheran,11,9,15,2012 USAU Northwest D-3 College Open CC
PugetSound,,Reed,15,4,15,2012 USAU Northwest D-3 College Open CC
PugetSound,,StevensTech,15,8,19,2012 USAU D-3 College Open Championships
PugetSound,,Bentley,14,8,19,2012 USAU D-3 College Open Championships
PugetSound,,Kenyon,14,7,19,2012 USAU D-3 College Open Championships
PugetSound,,LewisClark,15,8,19,2012 USAU D-3 College Open Championships
PugetSound,,Rice,14,13,19,2012 USAU D-3 College Open Championships
PugetSoundB,,Willamette,W,F,15,2012 USAU Northwest D-3 College Open CC
Purdue,,Hendrix,13,6,4,Music City Tune Up
Purdue,,Berry,13,5,4,Music City Tune Up
Purdue,,Berry,15,6,4,Music City Tune Up
Purdue,,MiamiOhio,15,12,4,Music City Tune Up
Purdue,,WisconsinB,15,6,4,Music City Tune Up
Purdue,,EasternIllinois,11,7,11,Huck Finn
Purdue,,OklahomaState,11,6,11,Huck Finn
Purdue,,SouthernIllinois,11,6,11,Huck Finn
Purdue,,MissouriStateB,11,5,11,Huck Finn
Purdue,,MissouriST,15,3,11,Huck Finn
Purdue,,BallState,13,8,11,Huck Finn
Purdue,,WisconsinWhitewater,12,10,12,Chicago Invite 2012
Purdue,,LoyolaChicago,13,5,12,Chicago Invite 2012
Purdue,,CaseWesternReserve,13,10,12,Chicago Invite 2012
Purdue,,Dayton,7,2,12,Chicago Invite 2012
Purdue,,MinnesotaDuluth,W,F,12,Chicago Invite 2012
Purdue,,AirForce,13,6,13,Kentucky Classic 2012
Purdue,,WashingtonUniversityB,13,0,13,Kentucky Classic 2012
Purdue,,Kentucky,13,5,14,2012 USAU East Plains D-1 College Open CC
Purdue,,BallState,13,7,14,2012 USAU East Plains D-1 College Open CC
Purdue,,Kentucky,13,10,14,2012 USAU East Plains D-1 College Open CC
Purdue,,IllinoisB,15,1,16,2012 USAU Great Lakes D-1 College Open Regionals
Purdue,,Northwestern,15,12,16,2012 USAU Great Lakes D-1 College Open Regionals
Purdue,,WesternMichigan,15,8,16,2012 USAU Great Lakes D-1 College Open Regionals
PurdueB,,WashingtonUniversityB,13,8,12,Chicago Invite 2012
PurdueB,,BethelUniversity,13,10,12,Chicago Invite 2012
PurdueB,,Drake,13,10,12,Chicago Invite 2012
PurdueB,,WisconsinTIE,11,10,12,Chicago Invite 2012
QueensKingston,,CentralConnecticutStateB,13,0,9,Atlantic City Invite II
QueensKingston,,SUNYAlbany,13,12,9,Atlantic City Invite II
QueensKingston,,JohnsHopkins,13,12,9,Atlantic City Invite II
QueensKingston,,DelawareB,13,2,9,Atlantic City Invite II
QueensKingston,,Temple,13,8,9,Atlantic City Invite II
QueensKingston,,PittsburghB,13,9,9,Atlantic City Invite II
QueensKingston,,Salisbury,13,10,9,Atlantic City Invite II
QueensKingston,,HunterCollege,9,8,12,Garden State Open II
QueensKingston,,LehighB,13,4,12,Garden State Open II
QueensKingston,,Messiah,13,12,12,Garden State Open II
QueensKingston,,SUNYBuffaloB,13,7,12,Garden State Open II
QueensKingston,,FranklinMarshall,13,10,12,Garden State Open II
QueensKingston,,Vassar,W,F,12,Garden State Open II
Radford,,VirginiaCommonwealth,12,10,7,2012 USAU Lake Superior Dev College Open CC
Radford,,OldDominion,11,10,14,40964
Ramapo,,SUNYNewPaltz,14,12,8,PhilaU's Hucktastic Invitational
Ramapo,,RutgersB,13,6,8,PhilaU's Hucktastic Invitational
Reed,,Willamette,13,9,4,Trouble in Corvegas
Reed,,PacificLutheran,11,5,15,2012 USAU Northwest D-3 College Open CC
Reed,,Willamette,W,F,15,2012 USAU Northwest D-3 College Open CC
Reed,,PugetSoundB,11,1,15,2012 USAU Northwest D-3 College Open CC
Reed,,LewisClark,11,10,15,2012 USAU Northwest D-3 College Open CC
Reed,,WakeForest,13,6,19,2012 USAU D-3 College Open Championships
Reed,,RensselaerPolytech,13,10,19,2012 USAU D-3 College Open Championships
